rf1,rf2,rf3
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.005,0.995
0.995,0.0,0.005
0.0,0.0175,0.9825
0.075,0.3275,0.5975
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.085,0.915
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0,0.065,0.935
1.0,0.0,0.0
0.0025,0.0,0.9975
0.0,0.215,0.785
1.0,0.0,0.0
0.0175,0.0275,0.955
0.0,0.545,0.455
0.0,0.0025,0.9975
1.0,0.0,0.0
0.0025,0.2425,0.755
1.0,0.0,0.0
0.0,0.005,0.995
0.0,0.0725,0.9275
0.005,0.92,0.075
0.0,0.035,0.965
0.0,0.3375,0.6625
0.995,0.0,0.005
0.01,0.0375,0.9525
0.02,0.8975,0.0825
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.0975,0.9025
1.0,0.0,0.0
0.0,0.6125,0.3875
1.0,0.0,0.0
1.0,0.0,0.0
0.005,0.105,0.89
1.0,0.0,0.0
0.0025,0.7175,0.28
0.0,0.8975,0.1025
0.0025,0.335,0.6625
0.0,0.04,0.96
0.0075,0.5675,0.425
0.0,0.0025,0.9975
0.975,0.025,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.16,0.84
0.0,0.0025,0.9975
0.0,0.585,0.415
0.0025,0.835,0.1625
0.9925,0.0,0.0075
0.0,0.035,0.965
0.0,0.0,1.0
0.0,0.01,0.99
0.0,0.515,0.485
0.0,0.0225,0.9775
0.995,0.0,0.005
0.0,0.025,0.975
0.015,0.0875,0.8975
1.0,0.0,0.0
0.985,0.0125,0.0025
0.975,0.005,0.02
0.0,0.0,1.0
0.0,0.0025,0.9975
0.0,0.0075,0.9925
0.0,0.6125,0.3875
1.0,0.0,0.0
0.0,0.0025,0.9975
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.8025,0.1975
0.0,0.08,0.92
0.0,0.0325,0.9675
0.0,0.045,0.955
0.0,0.76,0.24
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.055,0.945
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.9975,0.0025,0.0
0.0,0.3825,0.6175
0.0,0.2675,0.7325
0.0,0.94,0.06
1.0,0.0,0.0
0.0,0.005,0.995
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0075,0.9925
1.0,0.0,0.0
0.035,0.755,0.21
1.0,0.0,0.0
0.0,0.01,0.99
0.0,0.3975,0.6025
0.0,0.22,0.78
0.0025,0.52,0.4775
0.0175,0.11,0.8725
0.0075,0.1125,0.88
0.0,0.08,0.92
0.0,0.055,0.945
0.0,0.2225,0.7775
0.0,0.0375,0.9625
0.0,0.0,1.0
0.9975,0.0,0.0025
0.0,0.2475,0.7525
1.0,0.0,0.0
0.0,0.0725,0.9275
0.0,0.0025,0.9975
1.0,0.0,0.0
0.0025,0.035,0.9625
0.9975,0.0,0.0025
0.0,0.05,0.95
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0975,0.9025
0.0,0.105,0.895
0.0,0.0375,0.9625
0.0,0.0425,0.9575
0.99,0.0,0.01
0.0,0.005,0.995
0.0,0.0225,0.9775
0.045,0.3575,0.5975
0.995,0.0,0.005
0.9875,0.0,0.0125
1.0,0.0,0.0
0.0,0.08,0.92
0.0,0.77,0.23
0.9975,0.0025,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.1425,0.8575
1.0,0.0,0.0
0.02,0.0575,0.9225
0.0,0.0025,0.9975
0.0075,0.09,0.9025
0.995,0.005,0.0
1.0,0.0,0.0
0.0,0.06,0.94
0.9875,0.005,0.0075
1.0,0.0,0.0
0.0,0.0,1.0
0.9975,0.0025,0.0
0.0,0.9675,0.0325
0.04,0.8275,0.1325
0.0,0.015,0.985
0.0025,0.705,0.2925
0.0,0.0875,0.9125
0.005,0.225,0.77
0.0,0.0025,0.9975
0.005,0.025,0.97
0.0025,0.33,0.6675
0.0,0.0325,0.9675
1.0,0.0,0.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.005,0.995
0.0,0.02,0.98
1.0,0.0,0.0
0.0,0.005,0.995
0.0,0.0,1.0
0.0,0.05,0.95
0.0,0.0225,0.9775
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.3125,0.6875
1.0,0.0,0.0
0.0,0.0,1.0
0.005,0.2575,0.7375
0.0,0.0075,0.9925
0.0,0.0025,0.9975
0.15,0.12,0.73
1.0,0.0,0.0
0.0,0.0,1.0
0.01,0.365,0.625
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.7625,0.2375
0.0,0.77,0.23
1.0,0.0,0.0
0.0,0.01,0.99
1.0,0.0,0.0
0.995,0.0,0.005
0.0,0.045,0.955
1.0,0.0,0.0
0.0,0.44,0.56
1.0,0.0,0.0
0.98,0.0175,0.0025
0.0575,0.0375,0.905
0.0,0.0075,0.9925
0.0,0.335,0.665
0.995,0.0,0.005
0.955,0.005,0.04
0.0,0.0,1.0
0.0,0.1625,0.8375
0.0,0.0025,0.9975
1.0,0.0,0.0
0.0,0.015,0.985
0.0,0.1,0.9
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.6175,0.3825
1.0,0.0,0.0
0.075,0.3925,0.5325
0.0,0.08,0.92
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0825,0.9175
0.99,0.0,0.01
0.0,0.03,0.97
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.985,0.015
1.0,0.0,0.0
0.0,0.0425,0.9575
0.0,0.08,0.92
0.0,0.0,1.0
0.1775,0.1575,0.665
0.0,0.0,1.0
0.995,0.0,0.005
0.0,0.955,0.045
0.0,0.9575,0.0425
0.0,0.0,1.0
0.0,0.01,0.99
0.0,0.0025,0.9975
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.0,1.0
0.0,0.0275,0.9725
0.0,0.045,0.955
0.0,0.1025,0.8975
0.9975,0.0,0.0025
0.9925,0.0025,0.005
1.0,0.0,0.0
0.0,0.93,0.07
0.0,0.04,0.96
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.085,0.915
0.0,0.0,1.0
0.0,0.725,0.275
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.7625,0.2375
0.9775,0.01,0.0125
0.0,0.1425,0.8575
0.0,0.0,1.0
0.0,0.0325,0.9675
0.0025,0.1975,0.8
0.0,0.0,1.0
0.0,0.0625,0.9375
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.0175,0.9825
1.0,0.0,0.0
0.0,0.0125,0.9875
1.0,0.0,0.0
0.0,0.0525,0.9475
0.0,0.0125,0.9875
0.9875,0.0,0.0125
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0375,0.9625
0.0,0.0275,0.9725
0.0,0.16,0.84
0.0025,0.0775,0.92
0.0,0.0075,0.9925
0.0,0.0225,0.9775
0.0,0.005,0.995
0.0,0.015,0.985
0.0,0.9825,0.0175
0.0,0.435,0.565
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0675,0.9325
0.0,0.005,0.995
0.0,0.0325,0.9675
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0525,0.9475
0.0,0.015,0.985
0.005,0.29,0.705
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.05,0.95
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.005,0.995
0.0175,0.75,0.2325
0.0,0.0,1.0
0.0525,0.3025,0.645
0.0,0.0125,0.9875
0.0,0.0325,0.9675
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.1575,0.8425
0.0,0.0125,0.9875
1.0,0.0,0.0
0.0,0.135,0.865
1.0,0.0,0.0
0.0,0.355,0.645
1.0,0.0,0.0
0.9975,0.0025,0.0
1.0,0.0,0.0
0.0,0.025,0.975
1.0,0.0,0.0
0.0,0.005,0.995
0.0075,0.7825,0.21
0.0,0.21,0.79
0.03,0.23,0.74
0.9975,0.0,0.0025
0.0,0.0025,0.9975
0.0,0.095,0.905
0.0,0.1625,0.8375
1.0,0.0,0.0
0.0025,0.07,0.9275
0.9975,0.0,0.0025
0.0,0.0,1.0
0.0,0.2525,0.7475
1.0,0.0,0.0
0.9975,0.0,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
0.0525,0.895,0.0525
0.4075,0.1475,0.445
0.9975,0.0025,0.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.8675,0.1325
0.975,0.0025,0.0225
0.96,0.005,0.035
0.0,0.0125,0.9875
1.0,0.0,0.0
0.0,0.96,0.04
0.0,0.6925,0.3075
1.0,0.0,0.0
1.0,0.0,0.0
0.0025,0.13,0.8675
0.9325,0.0075,0.06
0.0,0.0025,0.9975
0.0,0.1975,0.8025
0.0,0.0125,0.9875
0.0025,0.575,0.4225
1.0,0.0,0.0
0.0025,0.0,0.9975
0.0,0.01,0.99
0.0,0.12,0.88
0.0375,0.4475,0.515
0.0,0.135,0.865
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.6325,0.3675
0.0,0.01,0.99
0.0175,0.9125,0.07
0.0,0.92,0.08
0.0,0.01,0.99
1.0,0.0,0.0
0.0,0.07,0.93
0.0,0.0,1.0
0.0,0.0375,0.9625
0.0,0.005,0.995
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0275,0.4475,0.525
0.0,0.0025,0.9975
0.0,0.145,0.855
0.7175,0.195,0.0875
1.0,0.0,0.0
0.0,0.1075,0.8925
1.0,0.0,0.0
0.0025,0.5075,0.49
0.0,0.1525,0.8475
1.0,0.0,0.0
0.0,0.03,0.97
0.005,0.825,0.17
0.0,0.0,1.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0025,0.215,0.7825
0.0,0.005,0.995
0.0,0.0,1.0
0.0,0.08,0.92
0.035,0.81,0.155
0.0,0.4775,0.5225
0.9925,0.0025,0.005
1.0,0.0,0.0
0.0025,0.0225,0.975
0.0,0.085,0.915
0.0125,0.0875,0.9
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0475,0.9525
1.0,0.0,0.0
0.0,0.0775,0.9225
0.0,0.0525,0.9475
0.0,0.495,0.505
0.0,0.3775,0.6225
0.0,0.0025,0.9975
0.0,0.03,0.97
0.9975,0.0025,0.0
0.0,0.0075,0.9925
0.0,0.5025,0.4975
0.0,0.0,1.0
0.03,0.81,0.16
0.0,0.015,0.985
0.0,0.3025,0.6975
0.0,0.205,0.795
0.0,0.94,0.06
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.01,0.99
0.0,0.0,1.0
0.0,0.005,0.995
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0,0.815,0.185
0.0,0.31,0.69
0.0,0.025,0.975
0.0,0.16,0.84
0.0,0.44,0.56
1.0,0.0,0.0
1.0,0.0,0.0
0.0125,0.005,0.9825
0.9975,0.0025,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.26,0.74
0.98,0.0075,0.0125
0.0,0.0075,0.9925
0.0,0.0,1.0
0.0,0.9975,0.0025
0.0,0.9675,0.0325
0.9625,0.0125,0.025
0.0,0.0025,0.9975
0.0,0.3325,0.6675
0.9975,0.0025,0.0
0.0025,0.12,0.8775
0.0,0.055,0.945
1.0,0.0,0.0
0.0,0.015,0.985
0.0,0.9875,0.0125
0.0,0.0,1.0
0.0,0.01,0.99
0.0,0.0025,0.9975
0.0,0.0,1.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.0325,0.9675
0.0,0.99,0.01
0.0025,0.9825,0.015
0.0,0.0475,0.9525
0.0,0.0025,0.9975
0.0025,0.2775,0.72
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.005,0.995
0.065,0.0075,0.9275
1.0,0.0,0.0
0.0,0.215,0.785
0.0,0.0,1.0
0.0,0.0,1.0
0.9575,0.0175,0.025
0.985,0.005,0.01
0.0,0.44,0.56
0.0,0.0075,0.9925
0.0,0.0075,0.9925
0.0,0.0125,0.9875
1.0,0.0,0.0
0.0,0.7825,0.2175
0.0075,0.55,0.4425
0.0,0.005,0.995
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.02,0.3625,0.6175
1.0,0.0,0.0
0.0075,0.3325,0.66
0.99,0.005,0.005
0.0,0.095,0.905
0.0,0.1725,0.8275
1.0,0.0,0.0
0.9825,0.0075,0.01
0.98,0.015,0.005
0.0,0.025,0.975
1.0,0.0,0.0
0.0,0.2825,0.7175
0.0,0.0,1.0
0.0,0.0125,0.9875
0.9975,0.0025,0.0
0.0,0.0,1.0
0.0,0.0025,0.9975
0.0,0.0825,0.9175
0.0,0.02,0.98
0.9975,0.0025,0.0
0.0,0.4275,0.5725
1.0,0.0,0.0
0.01,0.055,0.935
0.955,0.015,0.03
1.0,0.0,0.0
0.0,0.0275,0.9725
0.0,0.1375,0.8625
0.0,0.39,0.61
0.0,0.0075,0.9925
0.0,0.0025,0.9975
0.0,0.04,0.96
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.845,0.155
0.0075,0.0375,0.955
1.0,0.0,0.0
0.0,0.1075,0.8925
0.0,0.0975,0.9025
0.0,0.005,0.995
0.0375,0.06,0.9025
0.0,0.38,0.62
0.0,0.0275,0.9725
0.0,0.0675,0.9325
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.04,0.96
1.0,0.0,0.0
0.9975,0.0025,0.0
1.0,0.0,0.0
0.0,0.1025,0.8975
0.0,0.3225,0.6775
0.0,0.5625,0.4375
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.125,0.875
0.0,0.9325,0.0675
0.0,0.485,0.515
1.0,0.0,0.0
0.995,0.0,0.005
0.0,0.04,0.96
1.0,0.0,0.0
0.0,0.51,0.49
0.0,0.0,1.0
0.985,0.015,0.0
0.0,0.0075,0.9925
0.9975,0.0025,0.0
0.9975,0.0,0.0025
0.015,0.375,0.61
0.9975,0.0,0.0025
0.0,0.0075,0.9925
0.0,0.0,1.0
0.075,0.7575,0.1675
0.005,0.5025,0.4925
1.0,0.0,0.0
0.0025,0.3025,0.695
0.0,0.0275,0.9725
1.0,0.0,0.0
1.0,0.0,0.0
0.9975,0.0025,0.0
0.0,0.015,0.985
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0325,0.9675
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.02,0.98
0.02,0.7825,0.1975
0.0,0.9925,0.0075
0.0,0.93,0.07
0.0,0.005,0.995
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0275,0.9725
0.0,0.9975,0.0025
1.0,0.0,0.0
0.0,0.2325,0.7675
0.0,0.0,1.0
0.0,0.0625,0.9375
0.0,0.0075,0.9925
1.0,0.0,0.0
0.0,0.3425,0.6575
0.0,0.005,0.995
0.0,0.0075,0.9925
1.0,0.0,0.0
0.9975,0.0025,0.0
0.9975,0.0025,0.0
0.995,0.0,0.005
0.0,0.0025,0.9975
0.0025,0.2875,0.71
1.0,0.0,0.0
0.0825,0.6375,0.28
0.0,0.0,1.0
0.0,0.13,0.87
0.0,0.7675,0.2325
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.2125,0.7875
1.0,0.0,0.0
1.0,0.0,0.0
0.9925,0.0,0.0075
0.0,0.0725,0.9275
0.0,0.1225,0.8775
0.0025,0.0675,0.93
0.0,0.0,1.0
0.0,0.0975,0.9025
0.0,0.115,0.885
0.0,0.1575,0.8425
0.0,0.3075,0.6925
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.485,0.515
0.0025,0.64,0.3575
0.0,0.04,0.96
0.0,0.0775,0.9225
1.0,0.0,0.0
0.0,0.01,0.99
0.01,0.84,0.15
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.9975,0.0025,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.63,0.37
1.0,0.0,0.0
0.0,0.0525,0.9475
0.0025,0.09,0.9075
0.0,0.48,0.52
1.0,0.0,0.0
0.0,0.0625,0.9375
0.0,0.005,0.995
0.0,0.135,0.865
0.0,0.0,1.0
0.0,0.11,0.89
0.0,0.06,0.94
0.0025,0.5725,0.425
0.0,0.1,0.9
0.0,0.0775,0.9225
0.0,0.0025,0.9975
1.0,0.0,0.0
0.0,0.1675,0.8325
0.965,0.01,0.025
1.0,0.0,0.0
0.0,0.05,0.95
1.0,0.0,0.0
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.28,0.72
0.0,0.0175,0.9825
0.0,0.285,0.715
1.0,0.0,0.0
0.2875,0.4,0.3125
0.0,0.045,0.955
0.0,0.0025,0.9975
0.0525,0.505,0.4425
1.0,0.0,0.0
1.0,0.0,0.0
0.75,0.0525,0.1975
0.0,0.4125,0.5875
0.0,0.085,0.915
0.0,0.035,0.965
0.0,0.17,0.83
1.0,0.0,0.0
0.0,0.0775,0.9225
0.0,0.0075,0.9925
1.0,0.0,0.0
0.0,0.385,0.615
1.0,0.0,0.0
0.0,0.02,0.98
1.0,0.0,0.0
0.0,0.775,0.225
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.9975,0.0,0.0025
0.0,0.0725,0.9275
0.0,0.0125,0.9875
0.0,0.0,1.0
0.0,0.0225,0.9775
0.0,0.1425,0.8575
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.025,0.975
0.0,0.0,1.0
0.0,0.04,0.96
0.0,0.005,0.995
1.0,0.0,0.0
0.0125,0.9625,0.025
0.0,0.005,0.995
0.0,0.05,0.95
1.0,0.0,0.0
0.0,0.265,0.735
0.0,1.0,0.0
1.0,0.0,0.0
0.985,0.0,0.015
0.0,0.2125,0.7875
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.355,0.645
0.9975,0.0,0.0025
0.0,0.0225,0.9775
0.0,0.3275,0.6725
1.0,0.0,0.0
1.0,0.0,0.0
0.985,0.0025,0.0125
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0675,0.9325
1.0,0.0,0.0
0.0175,0.1975,0.785
0.9025,0.0175,0.08
0.0,0.0,1.0
0.075,0.845,0.08
0.0025,0.175,0.8225
1.0,0.0,0.0
0.0,0.005,0.995
0.0,0.0125,0.9875
1.0,0.0,0.0
0.9925,0.0075,0.0
0.0,0.1325,0.8675
0.0,0.01,0.99
0.0,0.1125,0.8875
1.0,0.0,0.0
0.01,0.1475,0.8425
0.0,0.02,0.98
0.0,0.0125,0.9875
1.0,0.0,0.0
0.0,0.0025,0.9975
0.9875,0.0075,0.005
0.0,0.1625,0.8375
0.0,0.0175,0.9825
0.0,0.0375,0.9625
0.0,0.02,0.98
0.005,0.0025,0.9925
1.0,0.0,0.0
0.0,0.04,0.96
0.0,0.01,0.99
0.005,0.27,0.725
0.0,0.475,0.525
0.0,0.0275,0.9725
1.0,0.0,0.0
0.0,0.0275,0.9725
1.0,0.0,0.0
0.0,0.16,0.84
0.9875,0.0,0.0125
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0125,0.9875
0.0,0.18,0.82
1.0,0.0,0.0
0.995,0.0,0.005
0.0,0.0775,0.9225
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0025,0.03,0.9675
0.0,0.005,0.995
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0075,0.9925
0.15,0.68,0.17
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.29,0.71
0.8325,0.0425,0.125
0.0,0.0,1.0
0.0,0.2875,0.7125
0.0,0.105,0.895
1.0,0.0,0.0
1.0,0.0,0.0
0.0025,0.54,0.4575
0.0,0.355,0.645
0.0,0.4625,0.5375
0.0,0.005,0.995
0.0,0.085,0.915
0.0,0.4675,0.5325
0.0,0.0325,0.9675
0.9925,0.0025,0.005
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0375,0.6375,0.325
0.0,0.0,1.0
0.0,0.41,0.59
0.0,0.29,0.71
0.0,0.4025,0.5975
0.0,0.005,0.995
0.0,0.0175,0.9825
0.0,0.0025,0.9975
0.0,0.06,0.94
1.0,0.0,0.0
0.0675,0.8875,0.045
0.995,0.0025,0.0025
0.0175,0.045,0.9375
0.0,0.0075,0.9925
0.455,0.21,0.335
0.0,0.04,0.96
0.0,0.595,0.405
0.0,0.1675,0.8325
0.0,0.4925,0.5075
0.0,0.0025,0.9975
0.0,0.0175,0.9825
0.0,0.0575,0.9425
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0375,0.9625
1.0,0.0,0.0
0.0,0.0225,0.9775
0.99,0.0025,0.0075
0.985,0.0025,0.0125
0.0,0.0275,0.9725
0.0,0.055,0.945
0.0,0.9225,0.0775
0.0,0.8025,0.1975
0.9975,0.0,0.0025
0.0,0.045,0.955
0.0,0.9275,0.0725
0.0,0.025,0.975
0.8675,0.1075,0.025
0.0,0.045,0.955
0.0,0.0,1.0
0.0,0.0875,0.9125
0.0,0.2375,0.7625
1.0,0.0,0.0
0.0,0.9325,0.0675
0.0,0.2975,0.7025
0.005,0.19,0.805
0.0,0.0775,0.9225
0.97,0.0125,0.0175
1.0,0.0,0.0
0.995,0.0,0.005
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0125,0.57,0.4175
1.0,0.0,0.0
0.0,0.0425,0.9575
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0325,0.9675
0.0,0.04,0.96
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0525,0.9475
1.0,0.0,0.0
0.0,0.9825,0.0175
0.0,0.0,1.0
0.0,0.035,0.965
0.0225,0.52,0.4575
1.0,0.0,0.0
0.0,0.0225,0.9775
0.0,0.0375,0.9625
0.0,0.0025,0.9975
0.055,0.43,0.515
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.015,0.985
0.0,0.0025,0.9975
1.0,0.0,0.0
0.0,0.13,0.87
0.0,0.1925,0.8075
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.1475,0.8525
0.0,0.005,0.995
1.0,0.0,0.0
0.0025,0.01,0.9875
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.06,0.94
0.0,0.095,0.905
0.005,0.0075,0.9875
0.0,0.0575,0.9425
0.0025,0.1375,0.86
0.0,0.0675,0.9325
0.0,0.0,1.0
0.0,0.0775,0.9225
0.0,0.6975,0.3025
0.9925,0.0,0.0075
1.0,0.0,0.0
0.0,0.0,1.0
0.0025,0.015,0.9825
1.0,0.0,0.0
0.0,0.0425,0.9575
1.0,0.0,0.0
0.0,0.9925,0.0075
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.8125,0.1875
0.0,0.0,1.0
0.0,0.4125,0.5875
0.0,0.0075,0.9925
0.0025,0.0625,0.935
0.0,0.0025,0.9975
0.0,0.0,1.0
0.0,0.045,0.955
0.0,0.5175,0.4825
1.0,0.0,0.0
0.0,0.025,0.975
0.0,0.0875,0.9125
0.0,0.0,1.0
0.0,0.125,0.875
0.9975,0.0025,0.0
0.9975,0.0,0.0025
1.0,0.0,0.0
0.015,0.0525,0.9325
0.0,0.4825,0.5175
0.0,0.1125,0.8875
0.0,0.005,0.995
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.005,0.995
1.0,0.0,0.0
0.0125,0.0125,0.975
1.0,0.0,0.0
0.0,0.0525,0.9475
1.0,0.0,0.0
0.0125,0.035,0.9525
0.0375,0.045,0.9175
1.0,0.0,0.0
0.0,0.0125,0.9875
0.0,0.9075,0.0925
0.9975,0.0,0.0025
1.0,0.0,0.0
0.995,0.0,0.005
1.0,0.0,0.0
0.0,0.0175,0.9825
1.0,0.0,0.0
0.0,0.9475,0.0525
0.0,0.1825,0.8175
0.0,0.0775,0.9225
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.005,0.995
0.0025,0.04,0.9575
0.0,0.315,0.685
1.0,0.0,0.0
0.99,0.0,0.01
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.1075,0.8925
0.065,0.565,0.37
0.0,0.0175,0.9825
1.0,0.0,0.0
0.0025,0.16,0.8375
0.0,0.2525,0.7475
0.0,0.0025,0.9975
0.9925,0.0,0.0075
0.0,0.0,1.0
0.01,0.7875,0.2025
0.0,0.92,0.08
0.985,0.0025,0.0125
0.9975,0.0,0.0025
0.0025,0.29,0.7075
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.995,0.005
0.0,0.0,1.0
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.015,0.985
0.0,0.03,0.97
0.9225,0.015,0.0625
0.0,0.0575,0.9425
1.0,0.0,0.0
0.0,0.155,0.845
0.97,0.0,0.03
0.025,0.0475,0.9275
0.0,0.215,0.785
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.3075,0.6925
0.0075,0.0775,0.915
0.0,0.1325,0.8675
0.0,0.0,1.0
0.9775,0.0,0.0225
0.0,0.015,0.985
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.98,0.02
0.0,0.0325,0.9675
1.0,0.0,0.0
0.0025,0.1775,0.82
0.0,0.06,0.94
0.0,0.1325,0.8675
0.9925,0.0,0.0075
0.0,0.0125,0.9875
0.9925,0.0025,0.005
0.0,0.02,0.98
0.0,0.775,0.225
0.0,0.035,0.965
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.9725,0.0275
0.0,0.9525,0.0475
0.0,0.025,0.975
1.0,0.0,0.0
0.0,0.3125,0.6875
1.0,0.0,0.0
0.0025,0.4975,0.5
0.0025,0.465,0.5325
1.0,0.0,0.0
0.0,0.7,0.3
0.0,0.035,0.965
0.0125,0.105,0.8825
1.0,0.0,0.0
0.0,0.0025,0.9975
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.9675,0.0025,0.03
0.0,0.4375,0.5625
1.0,0.0,0.0
1.0,0.0,0.0
0.9775,0.0075,0.015
0.0025,0.2425,0.755
1.0,0.0,0.0
0.8775,0.0575,0.065
0.0,0.0,1.0
0.0025,0.725,0.2725
0.0,0.34,0.66
0.9925,0.0075,0.0
0.9975,0.0,0.0025
0.0,0.4925,0.5075
0.0,0.245,0.755
0.0,0.0,1.0
0.0,0.0025,0.9975
0.0,0.9125,0.0875
0.0,0.0,1.0
0.0,0.0875,0.9125
0.0,0.0325,0.9675
0.0,0.05,0.95
0.0,0.005,0.995
0.0,0.0,1.0
0.9475,0.0425,0.01
0.0,0.9925,0.0075
0.995,0.0,0.005
0.9975,0.0,0.0025
0.0,0.0075,0.9925
1.0,0.0,0.0
0.0,0.08,0.92
0.0,0.8525,0.1475
0.0,0.0,1.0
0.0025,0.89,0.1075
1.0,0.0,0.0
0.005,0.0575,0.9375
1.0,0.0,0.0
0.0,0.0725,0.9275
1.0,0.0,0.0
0.0,0.8625,0.1375
0.9975,0.0025,0.0
0.0175,0.0,0.9825
0.005,0.2725,0.7225
0.0875,0.0375,0.875
